timestamp,action,symbol,side,amount,price,realized_pnl,reason,balance_after
2025-08-26T18:02:36.961759,close,ADA/USDT,sell,126.312117,0.9384,-2.30263831,opposite_signal,467.45321866
2025-08-26T18:02:37.793319,open,ADA/USDT,buy,124.534638,0.9384,,open,350.47305106
2025-08-26T18:02:38.688759,close,ADA/USDT,buy,31.13366,0.9576,0.56825156,partial_0.5R,380.28664388
2025-08-26T18:02:39.544455,close,ADA/USDT,buy,93.400978,0.9512,1.10728727,opposite_signal,469.12965415
2025-08-26T18:02:40.612752,open,ADA/USDT,sell,123.299426,0.9512,,open,351.72995773
2025-08-26T18:02:41.491952,close,ADA/USDT,sell,123.299426,0.9419,1.02997559,opposite_signal,467.86568707
2025-08-26T18:02:42.555019,open,ADA/USDT,buy,124.181359,0.9419,,open,350.78229861
2025-08-26T18:02:43.501032,close,ADA/USDT,buy,124.181359,0.9328,-1.24645176,opposite_signal,466.61867029
2025-08-26T18:02:44.424649,open,ADA/USDT,sell,125.058606,0.9328,,open,349.84734794
2025-08-26T18:02:45.388265,close,ADA/USDT,sell,125.058606,0.9389,-0.87989359,opposite_signal,467.26487311
2025-08-26T18:02:46.293884,open,ADA/USDT,buy,124.418168,0.9389,,open,350.33183896
2025-08-26T18:02:48.008825,close,ADA/USDT,buy,124.418168,0.9321,-0.96243674,opposite_signal,466.30201335
2025-08-26T18:02:50.144475,open,ADA/USDT,sell,125.067593,0.9321,,open,349.60993442
2025-08-26T18:02:51.590646,close,ADA/USDT,sell,125.067593,0.9592,-3.50760194,opposite_signal,469.57476962
2025-08-26T18:02:52.603216,open,ADA/USDT,buy,122.387085,0.9592,,open,352.063684
2025-08-26T18:02:58.243751,close,ADA/USDT,buy,122.387085,0.9455,-1.7932584,opposite_signal,467.78067286
2025-08-26T18:02:59.245944,open,ADA/USDT,sell,123.686058,0.9455,,open,350.71855986
2025-08-26T18:03:00.098574,close,ADA/USDT,sell,123.686058,0.9692,-3.04977042,opposite_signal,470.59508727
2025-08-26T18:03:00.985727,open,ADA/USDT,buy,121.387507,0.9692,,open,352.82866672
2025-08-26T18:03:02.032908,close,ADA/USDT,buy,121.387507,0.9583,-1.44011104,opposite_signal,469.15431467
2025-08-26T18:03:03.096869,open,ADA/USDT,sell,122.392339,0.9583,,open,351.74844763
2025-08-26T18:03:03.877015,close,ADA/USDT,sell,30.598085,0.9453,0.36865185,partial_0.5R,380.67281738
2025-08-26T18:03:04.643386,close,ADA/USDT,sell,91.794254,0.9633,-0.54716719,opposite_signal,469.09822226
2025-08-26T18:03:05.595492,open,ADA/USDT,buy,121.742506,0.9633,,open,351.70639167
2025-08-26T18:03:06.718858,close,ADA/USDT,buy,121.742506,0.9593,-0.6040011,opposite_signal,468.49397768
2025-08-26T18:03:07.499341,open,ADA/USDT,sell,122.092666,0.9593,,open,351.25335969
2025-08-26T18:03:08.493160,close,ADA/USDT,sell,122.092666,0.9221,4.4269946,TP,463.83500701
2025-08-26T18:03:09.293762,open,ADA/USDT,sell,127.637591,0.9085,,open,347.76029684
2025-08-26T18:03:10.252055,close,ADA/USDT,sell,127.637591,0.9118,-0.5373734,opposite_signal,464.14025231
2025-08-26T18:03:11.023128,open,ADA/USDT,buy,127.259337,0.9118,,open,347.98915377
2025-08-26T18:03:12.084624,close,ADA/USDT,buy,127.259337,0.9054,-0.93008759,opposite_signal,463.20975749
2025-08-26T18:03:13.069867,open,ADA/USDT,sell,127.901965,0.9054,,open,347.29151594
2025-08-26T18:03:13.929141,close,ADA/USDT,sell,127.901965,0.914,-1.21630932,opposite_signal,464.19391195
2025-08-26T18:03:14.869113,open,ADA/USDT,buy,126.9677,0.914,,open,348.02938567
2025-08-26T18:03:15.637503,close,ADA/USDT,buy,126.9677,0.9101,-0.61097492,opposite_signal,463.58268944
2025-08-26T18:03:16.525232,open,ADA/USDT,sell,127.343888,0.9101,,open,347.5711213
2025-08-26T18:03:17.565757,close,ADA/USDT,sell,127.343888,0.9172,-1.02048935,opposite_signal,464.37093537
2025-08-26T18:03:18.497994,open,ADA/USDT,buy,126.572976,0.9172,,open,348.16210905
2025-08-26T18:03:19.751902,close,ADA/USDT,buy,126.572976,0.9178,-0.04018692,opposite_signal,464.33078643
2025-08-26T18:03:20.749194,open,ADA/USDT,sell,126.479295,0.9178,,open,348.13200678
2025-08-26T18:03:21.695090,close,ADA/USDT,sell,126.479295,0.9203,-0.43243903,opposite_signal,464.53090197
2025-08-26T18:03:22.535498,open,ADA/USDT,buy,126.190074,0.9203,,open,348.28204414
2025-08-26T18:03:23.642080,close,ADA/USDT,buy,126.190074,0.9125,-1.09992316,opposite_signal,463.43048666
2025-08-26T18:03:24.731322,open,ADA/USDT,sell,126.967257,0.9125,,open,347.45700703
2025-08-26T18:03:25.687427,close,ADA/USDT,sell,126.967257,0.9211,-1.20832199,opposite_signal,464.40654745
2025-08-26T18:03:27.788169,open,ADA/USDT,buy,126.046723,0.9211,,open,348.18880926
2025-08-26T18:03:28.564713,close,ADA/USDT,buy,126.046723,0.9376,1.96262941,TP,466.37021674
2025-08-26T18:03:29.656131,open,ADA/USDT,buy,122.342659,0.953,,open,349.66107016
2025-08-26T18:03:30.719398,close,ADA/USDT,buy,122.342659,0.9381,-1.93858672,opposite_signal,464.43071857
2025-08-26T18:03:31.672735,open,ADA/USDT,sell,123.768979,0.9381,,open,348.20693169
2025-08-26T18:03:32.755297,close,ADA/USDT,sell,123.768979,0.9594,-2.75370507,opposite_signal,466.95089014
2025-08-26T18:03:33.685246,open,ADA/USDT,buy,121.677843,0.9594,,open,350.09642985
2025-08-26T18:03:34.702128,close,ADA/USDT,buy,121.677843,0.9681,0.94133021,opposite_signal,467.89274966
2025-08-26T18:03:35.700123,open,ADA/USDT,sell,120.827587,0.9681,,open,350.80258949
2025-08-26T18:03:38.091741,close,ADA/USDT,sell,120.827587,0.9732,-0.73350199,opposite_signal,468.39199716
2025-08-26T18:03:39.082142,open,ADA/USDT,buy,120.322646,0.9732,,open,351.17690008
2025-08-26T18:03:40.143409,close,ADA/USDT,buy,120.322646,0.9664,-0.93488289,opposite_signal,467.45670517
2025-08-26T18:03:41.127947,open,ADA/USDT,sell,120.927335,0.9664,,open,350.47566445
2025-08-26T18:03:42.177426,close,ADA/USDT,sell,120.927335,0.9753,-1.19365558,opposite_signal,468.41609428
2025-08-26T18:03:47.708619,open,ADA/USDT,buy,120.069746,0.9753,,open,351.19496698
2025-08-26T18:03:48.793906,close,ADA/USDT,buy,120.069746,0.9678,-1.01717686,opposite_signal,467.39846716
2025-08-26T18:03:49.733626,open,ADA/USDT,sell,120.73736,0.9678,,open,350.43200053
2025-08-26T18:03:50.775800,close,ADA/USDT,sell,30.18434,0.9591,0.23352266,partial_0.5R,379.38180103
2025-08-26T18:03:51.705843,close,ADA/USDT,sell,90.55302,0.9543,1.13543979,opposite_signal,465.79654801
2025-08-26T18:03:52.596876,open,ADA/USDT,buy,122.025712,0.9543,,open,349.23096191
2025-08-26T18:03:58.239613,close,ADA/USDT,buy,30.506428,0.9678,0.38251858,partial_0.5R,378.75508293
2025-08-26T18:04:03.791914,close,ADA/USDT,buy,91.519284,0.9609,0.51638841,opposite_signal,466.69596293
2025-08-26T18:04:04.781166,open,ADA/USDT,sell,121.421574,0.9609,,open,349.90529848
2025-08-26T18:04:05.839702,close,ADA/USDT,sell,121.421574,0.921,4.73046917,TP,461.73456814
2025-08-26T18:04:06.653873,open,ADA/USDT,buy,124.6449,0.9261,,open,346.1854926
2025-08-26T18:04:07.719990,close,ADA/USDT,buy,124.6449,0.92,-0.87538736,opposite_signal,460.8588006
2025-08-26T18:04:08.606531,open,ADA/USDT,sell,125.23337,0.92,,open,345.5288855
2025-08-26T18:04:09.672685,close,ADA/USDT,sell,125.23337,0.917,0.26067326,opposite_signal,460.36788579
2025-08-26T18:04:10.630355,open,ADA/USDT,buy,125.509238,0.917,,open,345.16082258
2025-08-26T18:04:11.663120,close,ADA/USDT,buy,125.509238,0.9097,-1.0308513,opposite_signal,459.33657638
2025-08-26T18:04:12.514937,open,ADA/USDT,sell,126.232982,0.9097,,open,344.38759852
2025-08-26T18:04:13.420552,close,ADA/USDT,sell,31.558246,0.8975,0.35649457,partial_0.5R,372.7111243
2025-08-26T18:04:14.221327,close,ADA/USDT,sell,94.674736,0.9133,-0.42712507,opposite_signal,459.17756069
2025-08-26T18:04:15.226350,open,ADA/USDT,buy,125.691876,0.9133,,open,344.26837595
2025-08-26T18:04:16.174331,close,ADA/USDT,buy,125.691876,0.8985,-1.97410404,opposite_signal,457.20252653
2025-08-26T18:04:17.173334,open,ADA/USDT,sell,127.212723,0.8985,,open,342.78759429
2025-08-26T18:04:18.005435,close,ADA/USDT,sell,127.212723,0.9094,-1.50161262,opposite_signal,458.47484458
2025-08-26T18:04:19.015422,open,ADA/USDT,buy,126.037729,0.9094,,open,343.74151512
2025-08-26T18:04:20.114351,close,ADA/USDT,buy,31.509432,0.9175,0.22644411,partial_0.5R,372.65141898
2025-08-26T18:04:21.077024,close,ADA/USDT,buy,94.528297,0.9069,-0.32216662,opposite_signal,458.37913153
2025-08-26T18:04:22.089160,open,ADA/USDT,sell,126.358786,0.9069,,open,343.66975372
2025-08-26T18:04:23.034714,close,ADA/USDT,sell,126.358786,0.9241,-2.28905259,opposite_signal,460.43790787
2025-08-26T18:04:23.879221,open,ADA/USDT,buy,124.563875,0.9241,,open,345.2133215
2025-08-26T18:04:24.912369,close,ADA/USDT,buy,124.563875,0.9194,-0.70026696,opposite_signal,459.73734818
2025-08-26T18:04:25.818544,open,ADA/USDT,sell,125.010156,0.9194,,open,344.68807641
2025-08-26T18:04:26.835945,close,ADA/USDT,sell,125.010156,0.9243,-0.72779038,opposite_signal,460.2349636
2025-08-26T18:04:27.743760,open,ADA/USDT,buy,124.482031,0.9243,,open,345.06116361
2025-08-26T18:04:28.675242,close,ADA/USDT,buy,124.482031,0.9233,-0.23947853,opposite_signal,459.99542283
2025-08-26T18:04:29.698662,open,ADA/USDT,sell,124.551994,0.9233,,open,344.88156791
2025-08-26T18:04:30.716761,close,ADA/USDT,sell,124.551994,0.9026,2.46451653,TP,457.3021977
2025-08-26T18:04:31.726783,open,ADA/USDT,buy,125.909195,0.908,,open,342.86232309
2025-08-26T18:04:32.760258,close,ADA/USDT,buy,31.477299,0.9217,0.40244199,partial_0.5R,371.87494958
2025-08-26T18:04:33.736604,close,ADA/USDT,buy,94.431896,0.9286,1.85858025,TP,459.5644082
2025-08-26T18:04:34.800200,open,ADA/USDT,sell,123.353127,0.9314,,open,344.55841461
2025-08-26T18:04:35.792620,close,ADA/USDT,sell,123.353127,0.8659,7.96877853,TP,451.36988728
2025-08-26T18:04:36.745416,open,ADA/USDT,sell,132.010379,0.8548,,open,338.41457284
2025-08-26T18:04:37.834819,close,ADA/USDT,sell,132.010379,0.8592,-0.69397856,opposite_signal,451.83789048
2025-08-26T18:04:38.823756,open,ADA/USDT,buy,131.470522,0.8592,,open,338.7654585
2025-08-26T18:04:39.784111,close,ADA/USDT,buy,131.470522,0.8577,-0.31006665,opposite_signal,451.52772522
2025-08-26T18:04:40.724347,open,ADA/USDT,sell,131.61004,0.8577,,open,338.53291198
2025-08-26T18:04:41.781956,close,ADA/USDT,sell,32.90251,0.8463,0.34705568,partial_0.5R,366.3783062
2025-08-26T18:04:42.779965,close,ADA/USDT,sell,98.70753,0.8495,0.725145,opposite_signal,450.23035293
2025-08-26T18:04:43.787897,open,ADA/USDT,buy,132.498632,0.8495,,open,337.56020746
2025-08-26T18:04:44.858747,close,ADA/USDT,buy,132.498632,0.85,-0.0463414,opposite_signal,450.18404466
2025-08-26T18:04:45.792953,open,ADA/USDT,sell,132.407072,0.85,,open,337.52548745
2025-08-26T18:04:46.808202,close,ADA/USDT,sell,132.407072,0.8632,-1.86119325,opposite_signal,451.819272
2025-08-26T18:04:47.650886,open,ADA/USDT,buy,130.855906,0.8632,,open,338.75149912
2025-08-26T18:04:48.674871,close,ADA/USDT,buy,130.855906,0.8515,-1.64320341,opposite_signal,450.17530308
2025-08-26T18:04:49.595517,open,ADA/USDT,sell,132.171258,0.8515,,open,337.51893307
2025-08-26T18:04:50.711793,close,ADA/USDT,sell,132.171258,0.8564,-0.76050681,opposite_signal,450.71039842
2025-08-26T18:04:52.432469,open,ADA/USDT,buy,131.571228,0.8564,,open,337.92012116
2025-08-26T18:04:54.996703,close,ADA/USDT,buy,131.571228,0.8492,-1.05951678,opposite_signal,449.65040798
2025-08-26T18:04:57.431510,open,ADA/USDT,sell,132.374708,0.8492,,open,337.12539334
2025-08-26T18:04:59.545992,close,ADA/USDT,sell,132.374708,0.8603,-1.58250654,opposite_signal,451.00735463
2025-08-26T18:05:02.350311,open,ADA/USDT,buy,131.06107,0.8603,,open,338.14276427
2025-08-26T18:05:08.746933,close,ADA/USDT,buy,131.06107,0.8458,-2.01218716,opposite_signal,448.99421728
2025-08-26T18:05:09.894245,open,ADA/USDT,sell,132.71288,0.8458,,open,336.63341482
2025-08-26T18:05:13.095905,close,ADA/USDT,sell,132.71288,0.8593,-1.90476825,opposite_signal,450.67359261
2025-08-26T18:05:18.817464,open,ADA/USDT,buy,131.116488,0.8593,,open,337.89252607
2025-08-26T18:05:19.784494,close,ADA/USDT,buy,131.116488,0.8757,2.03656685,TP,452.71123461
2025-08-26T18:05:20.790797,open,ADA/USDT,buy,127.855636,0.8852,,open,339.42024782
2025-08-26T18:05:21.821648,close,ADA/USDT,buy,127.855636,0.8715,-1.86392421,opposite_signal,450.84643459
2025-08-26T18:05:22.725320,open,ADA/USDT,sell,129.330589,0.8715,,open,338.02211467
2025-08-26T18:05:23.664912,close,ADA/USDT,sell,129.330589,0.891,-2.63591907,opposite_signal,453.25566947
2025-08-26T18:05:24.453349,open,ADA/USDT,buy,127.176114,0.891,,open,339.82843797
2025-08-26T18:05:32.359288,close,ADA/USDT,buy,127.176114,0.8835,-1.06665786,opposite_signal,452.18853469
2025-08-26T18:05:34.203226,open,ADA/USDT,sell,127.953745,0.8835,,open,339.02835385
2025-08-26T18:05:35.034455,close,ADA/USDT,sell,127.953745,0.8904,-0.99636941,opposite_signal,452.9583684
2025-08-26T18:05:36.026483,open,ADA/USDT,buy,127.178338,0.8904,,open,339.60553665
2025-08-26T18:05:45.768487,close,ADA/USDT,buy,127.178338,0.8759,-1.95640345,opposite_signal,451.00104291
2025-08-26T18:05:47.936193,open,ADA/USDT,sell,128.725038,0.8759,,open,338.13803186
2025-08-26T18:05:48.856570,close,ADA/USDT,sell,128.725038,0.8851,-1.29761275,opposite_signal,452.072563
2025-08-26T18:05:50.871017,open,ADA/USDT,buy,127.689686,0.8851,,open,338.94140378
2025-08-26T18:05:57.971702,close,ADA/USDT,buy,127.689686,0.8754,-1.3509888,opposite_signal,450.7209549
2025-08-26T18:05:58.858733,open,ADA/USDT,sell,128.718573,0.8754,,open,337.92803586
2025-08-26T18:05:59.814810,close,ADA/USDT,sell,128.718573,0.8792,-0.60205538,opposite_signal,451.09740524
2025-08-26T18:06:00.718039,open,ADA/USDT,buy,128.26928,0.8792,,open,338.21027991
2025-08-26T18:06:01.832827,close,ADA/USDT,buy,128.26928,0.871,-1.16405654,opposite_signal,449.93282279
2025-08-26T18:06:04.843553,open,ADA/USDT,sell,129.142601,0.871,,open,337.33713412
2025-08-26T18:06:06.926972,close,ADA/USDT,sell,32.28565,0.8591,0.35627053,partial_0.5R,365.07373603
2025-08-26T18:06:07.996405,close,ADA/USDT,sell,32.28565,0.8591,0.35627053,partial_1.0R,392.81033795
2025-08-26T18:06:09.013012,close,ADA/USDT,sell,64.571301,0.853,1.10662296,TP,447.8896577
2025-08-26T18:06:09.795053,open,ADA/USDT,buy,129.477815,0.8648,,open,335.80527087
2025-08-26T18:06:10.772109,close,ADA/USDT,buy,129.477815,0.8527,-1.67787064,opposite_signal,446.21100372
2025-08-26T18:06:20.581791,open,ADA/USDT,sell,130.822975,0.8527,,open,334.54670019
2025-08-26T18:06:22.416892,close,ADA/USDT,sell,130.822975,0.8599,-1.05394913,opposite_signal,447.04137639
2025-08-26T18:06:33.263714,open,ADA/USDT,buy,129.969001,0.8599,,open,335.16927209
2025-08-26T18:06:41.907190,close,ADA/USDT,buy,129.969001,0.851,-1.26790609,opposite_signal,445.77289194
2025-08-26T18:06:48.189522,open,ADA/USDT,sell,130.955609,0.851,,open,334.21822546
2025-08-26T18:06:49.126727,close,ADA/USDT,sell,130.955609,0.8575,-0.96308029,opposite_signal,446.51266017
2025-08-26T18:06:52.708212,open,ADA/USDT,buy,130.178618,0.8575,,open,334.77286708
2025-08-26T18:06:54.012530,close,ADA/USDT,buy,130.178618,0.8512,-0.9313434,opposite_signal,445.58090672
2025-08-26T18:06:56.585068,open,ADA/USDT,sell,130.868452,0.8512,,open,334.07428515
2025-08-26T18:06:59.049376,close,ADA/USDT,sell,130.868452,0.857,-0.87081177,opposite_signal,446.22854851
2025-08-26T18:07:04.659559,open,ADA/USDT,buy,130.171689,0.857,,open,334.5598539
2025-08-26T18:07:06.696025,close,ADA/USDT,buy,130.171689,0.8423,-2.0241242,opposite_signal,444.20346755
2025-08-26T18:07:07.674682,open,ADA/USDT,sell,131.842416,0.8423,,open,333.04154968
2025-08-26T18:07:08.720457,close,ADA/USDT,sell,32.960604,0.834,0.24594708,partial_0.5R,360.53069342
2025-08-26T18:07:11.074581,close,ADA/USDT,sell,98.881812,0.9189,-7.66142212,opposite_signal,451.39319047
2025-08-26T18:07:13.237261,open,ADA/USDT,buy,122.808029,0.9189,,open,338.43204432
2025-08-26T18:07:14.687534,close,ADA/USDT,buy,30.702007,0.9289,0.27865449,partial_0.5R,366.95113862
2025-08-26T18:07:16.192298,close,ADA/USDT,buy,92.106022,0.9248,0.45851759,opposite_signal,452.13078777
2025-08-26T18:07:27.535252,open,ADA/USDT,sell,122.223937,0.9248,,open,338.98505813
2025-08-26T18:07:28.561047,close,ADA/USDT,sell,122.223937,0.9315,-0.93234253,opposite_signal,452.83665545
2025-08-26T18:07:29.514830,open,ADA/USDT,buy,121.534261,0.9315,,open,339.51428216
2025-08-26T18:07:35.161057,close,ADA/USDT,buy,121.534261,0.9279,-0.55051374,opposite_signal,452.28592294
2025-08-26T18:07:36.138748,open,ADA/USDT,sell,121.857399,0.9279,,open,339.10137093
2025-08-26T18:07:37.197512,close,ADA/USDT,sell,121.857399,0.9313,-0.52759379,opposite_signal,452.58716662
2025-08-26T18:07:38.082670,open,ADA/USDT,buy,121.493387,0.9313,,open,339.32722852
2025-08-26T18:07:39.040947,close,ADA/USDT,buy,121.493387,0.922,-1.24247035,opposite_signal,451.34413133
2025-08-26T18:07:40.642921,open,ADA/USDT,sell,122.381814,0.922,,open,338.39526279
2025-08-26T18:07:41.696114,close,ADA/USDT,sell,30.595454,0.912,0.27789851,partial_0.5R,366.29831684
2025-08-26T18:07:42.721615,close,ADA/USDT,sell,22.94659,0.9011,0.45866677,partial_1.0R,386.97548909
2025-08-26T18:07:43.742184,close,ADA/USDT,sell,68.83977,0.9132,0.5426226,opposite_signal,449.83996705
2025-08-26T18:07:44.756589,open,ADA/USDT,buy,123.149356,0.9132,,open,337.26751516
2025-08-26T18:07:45.691130,close,ADA/USDT,buy,123.149356,0.9303,1.99234107,TP,451.83336105
2025-08-26T18:07:46.708137,open,ADA/USDT,buy,120.940407,0.934,,open,338.76206257
2025-08-26T18:07:47.448631,close,ADA/USDT,buy,120.940407,0.9259,-1.09208583,opposite_signal,450.74078541
2025-08-26T18:07:48.405662,open,ADA/USDT,sell,121.70342,0.9259,,open,337.94290363
2025-08-26T18:07:50.623127,close,ADA/USDT,sell,30.425855,0.911,0.42540061,partial_0.5R,365.66085754
2025-08-26T18:07:52.217375,close,ADA/USDT,sell,30.425855,0.911,0.42540061,partial_1.0R,393.37881144
2025-08-26T18:07:53.874084,close,ADA/USDT,sell,60.85171,0.9155,0.57683161,opposite_signal,449.08855195
2025-08-26T18:07:54.978889,open,ADA/USDT,buy,122.634777,0.9155,,open,336.70414147
2025-08-26T18:07:55.941180,close,ADA/USDT,buy,122.634777,0.9119,-0.55353659,opposite_signal,448.53479461
2025-08-26T18:07:56.736732,open,ADA/USDT,sell,122.9671,0.9119,,open,336.28896243
2025-08-26T18:07:57.677696,close,ADA/USDT,sell,122.9671,0.915,-0.49352231,opposite_signal,448.80385893
2025-08-26T18:07:58.564460,open,ADA/USDT,buy,122.624005,0.915,,open,336.49069339
2025-08-26T18:08:01.463160,close,ADA/USDT,buy,122.624005,0.9118,-0.50440158,opposite_signal,448.29926115
2025-08-26T18:08:02.455089,open,ADA/USDT,sell,122.916007,0.9118,,open,336.11237115
2025-08-26T18:08:03.531395,close,ADA/USDT,sell,122.916007,0.9132,-0.28424327,opposite_signal,448.35926874
2025-08-26T18:08:04.604565,open,ADA/USDT,buy,122.743996,0.9132,,open,336.15736178
2025-08-26T18:08:05.563048,close,ADA/USDT,buy,122.743996,0.9089,-0.6396251,opposite_signal,447.71937974
2025-08-26T18:08:06.402231,open,ADA/USDT,sell,123.148691,0.9089,,open,335.67760464
2025-08-26T18:08:07.231684,close,ADA/USDT,sell,123.148691,0.9147,-0.82654938,opposite_signal,448.3217123
2025-08-26T18:08:08.139927,open,ADA/USDT,buy,122.532446,0.9147,,open,336.12920352
2025-08-26T18:08:09.882486,close,ADA/USDT,buy,122.532446,0.9143,-0.1610689,opposite_signal,448.1606189
2025-08-26T18:08:10.619850,open,ADA/USDT,sell,122.542005,0.9143,,open,336.00842357
2025-08-26T18:08:11.910507,close,ADA/USDT,sell,122.542005,0.9189,-0.67601522,opposite_signal,448.61227196
2025-08-26T18:08:12.818387,open,ADA/USDT,buy,122.05144,0.9189,,open,336.34705068
2025-08-26T18:08:14.715919,close,ADA/USDT,buy,122.05144,0.9148,-0.61231377,opposite_signal,447.99970799
2025-08-26T18:08:15.453289,open,ADA/USDT,sell,122.431053,0.9148,,open,335.88778078
2025-08-26T18:08:16.186560,close,ADA/USDT,sell,122.431053,0.9031,1.32115961,TP,446.45526474
2025-08-26T18:08:17.280863,open,ADA/USDT,sell,124.042916,0.8998,,open,334.72983511
2025-08-26T18:08:20.697254,close,ADA/USDT,sell,31.010729,0.8924,0.20169068,partial_0.5R,362.40380967
2025-08-26T18:08:28.516736,close,ADA/USDT,sell,93.032187,0.8976,0.12106278,opposite_signal,445.90950072
2025-08-26T18:08:30.018927,open,ADA/USDT,buy,124.194937,0.8976,,open,334.3206479
2025-08-26T18:08:33.400635,close,ADA/USDT,buy,31.048734,0.9046,0.18936312,partial_0.5R,362.40733267
2025-08-26T18:08:34.202212,close,ADA/USDT,buy,93.146203,0.9225,2.23457275,TP,448.33470494
2025-08-26T18:08:34.936827,open,ADA/USDT,sell,122.696964,0.9135,,open,336.13894465
2025-08-26T18:08:41.143732,close,ADA/USDT,sell,30.674241,0.8964,0.49677087,partial_0.5R,363.63533428
2025-08-26T18:08:42.057481,close,ADA/USDT,sell,92.022723,0.9101,0.22897094,opposite_signal,447.38521448
2025-08-26T18:08:44.795864,open,ADA/USDT,buy,122.894521,0.9101,,open,335.42706462
2025-08-26T18:08:50.361590,close,ADA/USDT,buy,30.72363,0.9223,0.3466793,partial_0.5R,363.76346857
2025-08-26T18:08:51.528488,close,ADA/USDT,buy,92.170891,0.9129,0.17406473,opposite_signal,447.90627496
2025-08-26T18:08:53.853501,open,ADA/USDT,sell,122.660279,0.9129,,open,335.81772969
2025-08-26T18:08:54.571887,close,ADA/USDT,sell,30.66507,0.8979,0.4322119,partial_0.5R,363.35189605
2025-08-26T18:08:55.351303,close,ADA/USDT,sell,91.995209,0.8824,2.72327438,TP,444.52846847
2025-08-26T18:08:56.138773,open,ADA/USDT,sell,127.372054,0.8725,,open,333.28521924
2025-08-26T18:08:56.966685,close,ADA/USDT,sell,31.843014,0.8567,0.47558815,partial_0.5R,360.56512933
2025-08-26T18:09:03.180450,close,ADA/USDT,sell,95.52904,0.8663,0.5092271,opposite_signal,443.32193668
2025-08-26T18:09:03.979991,open,ADA/USDT,buy,127.935454,0.8663,,open,332.3806224
2025-08-26T18:09:06.466486,close,ADA/USDT,buy,127.935454,0.863,-0.53280639,opposite_signal,442.7889192
2025-08-26T18:09:12.923905,open,ADA/USDT,sell,128.270255,0.863,,open,331.9809919
2025-08-26T18:09:13.716704,close,ADA/USDT,sell,128.270255,0.873,-1.39404113,opposite_signal,443.96092452
2025-08-26T18:09:14.490943,open,ADA/USDT,buy,127.136576,0.873,,open,332.85970344
2025-08-26T18:09:15.287603,close,ADA/USDT,buy,127.136576,0.8654,-1.07674509,opposite_signal,442.88369631
2025-08-26T18:09:16.015635,open,ADA/USDT,sell,127.941904,0.8654,,open,332.05205167
2025-08-26T18:09:16.751542,close,ADA/USDT,sell,31.985476,0.8499,0.46834253,partial_0.5R,359.23650772
2025-08-26T18:09:22.225852,close,ADA/USDT,sell,31.985476,0.8499,0.46834253,partial_1.0R,386.42096377
2025-08-26T18:09:27.895777,close,ADA/USDT,sell,63.970952,0.8379,1.70472032,opposite_signal,440.02222445
2025-08-26T18:09:28.891086,open,ADA/USDT,buy,131.287213,0.8379,,open,329.90666312
2025-08-26T18:09:29.968955,close,ADA/USDT,buy,131.287213,0.8324,-0.83172419,opposite_signal,439.19013922
2025-08-26T18:09:30.937454,open,ADA/USDT,sell,131.904775,0.8324,,open,329.28280698
2025-08-26T18:09:31.990870,close,ADA/USDT,sell,131.904775,0.8424,-1.42950481,opposite_signal,440.39938944
2025-08-26T18:09:32.878850,open,ADA/USDT,buy,130.697825,0.8424,,open,330.18944181
2025-08-26T18:09:33.935471,close,ADA/USDT,buy,130.697825,0.8369,-0.82857847,opposite_signal,439.57045155
2025-08-26T18:09:34.834773,open,ADA/USDT,sell,131.309132,0.8369,,open,329.56794637
2025-08-26T18:09:35.885426,close,ADA/USDT,sell,131.309132,0.845,-1.17402838,opposite_signal,440.52416291
2025-08-26T18:09:40.220590,open,ADA/USDT,buy,130.332593,0.845,,open,330.28299078
2025-08-26T18:09:49.088725,close,ADA/USDT,buy,130.332593,0.8404,-0.7093612,opposite_signal,439.81450194
2025-08-26T18:09:54.662718,open,ADA/USDT,sell,130.834871,0.8404,,open,329.75092273
2025-08-26T18:10:00.365568,close,ADA/USDT,sell,130.834871,0.8502,-1.39277645,opposite_signal,440.98673005
2025-08-26T18:10:01.534459,open,ADA/USDT,buy,129.671468,0.8502,,open,330.62980128
2025-08-26T18:10:02.598357,close,ADA/USDT,buy,129.671468,0.849,-0.26577464,opposite_signal,440.72087761
2025-08-26T18:10:03.406188,open,ADA/USDT,sell,129.776466,0.849,,open,330.43047775
2025-08-26T18:10:04.442670,close,ADA/USDT,sell,129.776466,0.8599,-1.52545098,opposite_signal,442.02526087
2025-08-26T18:10:07.721932,open,ADA/USDT,buy,128.510658,0.8599,,open,331.40843974
2025-08-26T18:10:08.685831,close,ADA/USDT,buy,128.510658,0.8569,-0.49584552,opposite_signal,441.52922258
2025-08-26T18:10:09.943887,open,ADA/USDT,sell,128.815854,0.8569,,open,331.03653498
2025-08-26T18:10:22.245712,open,LTC/USDT,sell,0.765608,108.096,,open,248.19461345
2025-08-26T18:10:23.306930,close,LTC/USDT,sell,0.765608,109.0,-0.77521485,opposite_signal,331.64588545
2025-08-26T18:10:24.281604,open,LTC/USDT,buy,0.760656,109.0,,open,248.65146995
2025-08-26T18:10:25.295624,close,LTC/USDT,buy,0.760656,108.931,-0.13537053,opposite_signal,331.51048868
2025-08-26T18:10:27.249669,open,LTC/USDT,sell,0.760827,108.931,,open,248.5499651
2025-08-26T18:10:30.916658,close,LTC/USDT,sell,0.190207,108.067,0.14370158,partial_0.5R,269.10506497
